INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (1, 'COSTES', 'Michèle', '1998-09-14', 'F', 0);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (2, 'DUBLANCHET', 'Nadine', '2004-03-29', 'F', 0);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (3, 'CHADES', 'François', '2002-04-19', 'M', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (4, 'VELLY', 'Xavier', '1998-03-06', 'M', 2);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (5, 'FISSE', 'Marcel', '1998-05-08', 'M', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (6, 'HEINY', 'Gladys', '1998-02-14', 'F', 1);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (7, 'SCOLAN', 'Claude', '2002-04-25', 'M', 2);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (8, 'SABARLY', 'Christian', '1998-02-16', 'M', 4);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (9, 'GRAVELOT', 'Michel', '1998-03-28', 'M', 3);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (10, 'DUMORA', 'Géraldine', '2004-03-07', 'F', 7);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (11, 'GLEMET', 'Claude', '1998-09-09', 'F', 6);
INSERT INTO client (id, nom, prenom, date_naissance, genre, parrain) VALUES (12, 'ROSNET', 'Claude', '2004-03-05', 'F', 4);
INSERT INTO adresse (id, id_client, numero, voie, libelle_voie, code_postal, ville) VALUES (1, 1, 75, 'place', 'Jean Mermoz', '06000', 'nice');
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (11, 30, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (12, 31, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (13, 5, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (14, 5, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (15, 24, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (16, 4, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (17, 8, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (18, 20, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (19, 15, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (20, 15, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (21, 17, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (22, 14, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (23, 30, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (24, 15, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (25, 23, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (26, 28, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (27, 32, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (28, 6, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (29, 23, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (30, 14, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (31, 12, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (32, 27, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (33, 15, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (34, 25, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (35, 34, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (36, 27, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (37, 2, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (38, 23, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (39, 9, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (40, 6, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (41, 8, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (42, 7, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (43, 21, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (44, 25, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (45, 13, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (46, 5, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (47, 20, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (48, 31, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (49, 12, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (50, 2, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (51, 14, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (52, 22, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (53, 23, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (54, 27, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (55, 8, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (56, 29, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (57, 34, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (58, 32, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (59, 3, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (60, 27, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (61, 32, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (62, 10, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (63, 8, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (64, 20, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (65, 16, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (66, 16, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (67, 35, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (68, 5, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (69, 28, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (70, 18, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (71, 18, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (72, 26, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (73, 15, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (74, 17, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (75, 6, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (76, 34, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (77, 33, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (78, 2, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (79, 13, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (80, 9, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (81, 9, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (82, 18, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (83, 32, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (84, 27, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (85, 4, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (86, 6, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (87, 25, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (88, 19, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (89, 16, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (90, 7, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (91, 18, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (92, 8, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (93, 8, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (94, 14, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (95, 21, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (96, 27, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (97, 5, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (98, 1, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (99, 6, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (100, 18, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (101, 9, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (102, 5, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (103, 17, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (104, 9, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (105, 23, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (106, 34, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (107, 30, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (108, 34, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (109, 30, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (110, 31, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (111, 13, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (112, 20, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (113, 2, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (114, 26, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (115, 2, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (116, 33, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (117, 26, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (118, 29, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (119, 5, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (120, 31, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (121, 31, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (122, 10, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (123, 21, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (124, 27, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (125, 4, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (126, 22, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (127, 20, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (128, 10, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (129, 33, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (130, 18, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (131, 34, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (132, 5, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (133, 18, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (134, 27, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (135, 15, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (136, 32, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (137, 2, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (138, 6, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (139, 21, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (140, 27, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (141, 2, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (142, 13, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (143, 16, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (144, 16, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (145, 30, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (146, 19, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (147, 13, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (148, 7, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (149, 29, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (150, 34, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (151, 14, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (152, 9, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (153, 2, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (154, 28, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (155, 13, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (156, 31, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (157, 27, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (158, 9, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (159, 27, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (160, 22, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (161, 2, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (162, 34, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (163, 28, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (164, 20, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (165, 25, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (166, 19, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (167, 30, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (168, 12, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (169, 9, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (170, 10, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (171, 6, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (172, 32, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (173, 26, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (174, 11, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (175, 8, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (176, 20, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (177, 8, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (178, 23, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (179, 17, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (180, 11, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (181, 7, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (182, 18, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (183, 24, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (184, 22, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (185, 28, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (186, 10, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (187, 29, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (188, 2, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (189, 12, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (190, 23, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (191, 30, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (192, 29, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (193, 17, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (194, 8, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (195, 35, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (196, 21, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (197, 7, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (198, 2, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (199, 27, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (200, 7, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (201, 24, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (202, 15, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (203, 15, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (204, 15, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (205, 27, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (206, 21, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (207, 11, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (208, 16, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (209, 5, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (210, 15, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (211, 7, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (212, 22, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (213, 17, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (214, 27, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (215, 30, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (216, 21, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (217, 16, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (218, 24, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (219, 13, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (220, 12, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (221, 5, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (222, 8, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (223, 21, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (224, 2, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (225, 24, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (226, 21, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (227, 13, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (228, 28, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (229, 30, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (230, 14, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (231, 33, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (232, 4, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (233, 29, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (234, 2, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (235, 25, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (236, 11, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (237, 28, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (238, 1, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (239, 25, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (240, 5, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (241, 19, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (242, 22, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (243, 27, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (244, 30, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (245, 22, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (246, 17, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (247, 23, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (248, 2, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (249, 34, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (250, 16, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (251, 29, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (252, 18, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (253, 33, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (254, 35, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (255, 8, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (256, 17, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (257, 16, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (258, 28, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (259, 9, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (260, 21, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (261, 14, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (262, 27, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (263, 5, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (264, 14, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (265, 17, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (266, 34, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (267, 2, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (268, 20, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (269, 20, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (270, 31, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (271, 3, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (272, 3, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (273, 20, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (274, 10, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (275, 10, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (276, 25, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (277, 33, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (278, 13, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (279, 33, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (280, 29, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (281, 11, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (282, 7, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (283, 32, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (284, 18, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (285, 14, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (286, 21, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (287, 26, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (288, 2, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (289, 17, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (290, 19, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (291, 34, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (292, 30, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (293, 20, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (294, 13, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (295, 16, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (296, 27, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (297, 4, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (298, 34, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (299, 15, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (300, 31, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (301, 11, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (302, 34, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (303, 27, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (304, 33, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (305, 26, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (306, 12, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (307, 27, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (308, 31, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (309, 17, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (310, 32, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (311, 6, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (312, 28, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (313, 25, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (314, 13, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (315, 19, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (316, 14, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (317, 1, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (318, 30, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (319, 8, 2);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (320, 9, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (321, 17, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (322, 18, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (323, 34, 4);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (324, 23, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (325, 19, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (326, 3, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (327, 22, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (328, 10, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (329, 2, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (330, 26, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (331, 4, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (332, 15, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (333, 29, 8);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (334, 8, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (335, 20, 5);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (336, 9, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (337, 12, 6);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (338, 20, 7);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (339, 26, 9);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (340, 24, 10);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (341, 10, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (342, 13, 1);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (343, 14, 3);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (344, 12, 11);
INSERT INTO porter (id_commande, ref_produit, quantite) VALUES (345, 34, 8);
